(338.5,5.0,7.0,3)
(22.5,47.0,8.0,1)
(64.5,90.5,8.0,5)
(109.5,131.0,8.0,2)
(153.0,181.5,8.0,4)
(197.0,225.0,8.0,3)
(239.5,266.5,8.0,5)
(289.0,322.5,8.0,2)
(330.5,6.0,8.0,4)
(13.5,40.0,9.0,3)
(55.0,92.5,9.0,5)
(99.5,141.5,9.0,2)
(144.0,182.5,9.0,4)
(187.5,220.0,9.0,3)
(230.0,268.0,9.0,5)
(277.5,0,9.0,3)
(297.0,0,9.0,3)
(319.5,0,9.0,3)
(343.0,0,9.0,3)
(3.5,0,10.0,3)
(24.0,0,10.0,3)
(46.5,0,10.0,3)
(68.5,0,10.0,3)
(89.5,0,10.0,3)
(112.0,0,10.0,3)
(134.5,0,10.0,3)
(156.5,0,10.0,3)
(177.5,0,10.0,3)
(200.0,0,10.0,3)
(264.0,0,10.0,1)
(266.5,0,10.0,3)
(272.0,0,10.0,3)
(282.5,0,10.0,5)
(288.5,0,10.0,3)
(300.0,0,10.0,5)
(308.5,0,10.0,3)
(312.0,0,10.0,3)
(324.5,0,10.0,4)
(333.5,0,10.0,3)
(347.0,0,10.0,2)
(356.5,0,10.0,3)
(1.5,0,11.0,3)
(13.0,0,11.0,1)
(18.5,0,11.0,3)
(24.5,0,11.0,5)
(35.0,0,11.0,3)
(39.5,0,11.0,3)
(45.5,0,11.0,1)
(49.5,0,11.0,3)
(57.5,0,11.0,3)
(63.0,0,11.0,3)
(75.0,0,11.0,3)
(85.5,0,11.0,2)
(106.5,0,11.0,4)
(129.0,0,11.0,3)
(139.0,0,11.0,3)
(151.0,0,11.0,2)
(172.0,0,11.0,3)
(181.0,0,11.0,1)
(194.0,0,11.0,2)
(215.0,0,11.0,3)
(225.5,0,11.0,3)
(237.5,0,11.0,4)
(259.0,0,11.0,3)
(270.5,0,11.0,5)
(282.0,0,11.0,4)
(303.5,0,11.0,3)
(314.5,0,11.0,3)
(326.5,0,11.0,2)
(347.0,0,11.0,3)
(357.5,0,11.0,1)
(10.5,0,12.0,2)
(31.0,0,12.0,3)
(41.5,0,12.0,3)
(54.5,0,12.0,4)
(75.5,0,12.0,5)
(87.5,0,12.0,3)
(97.5,0,12.0,5)
(119.0,0,12.0,4)
(129.0,0,12.0,4)
(141.0,0,12.0,3)
(162.5,0,12.0,3)
(172.5,0,12.0,1)
(184.5,0,12.0,3)
(207.0,0,12.0,4)
(228.5,0,12.0,3)
(238.5,0,12.0,3)
(250.0,274.5,12.0,3)
(294.0,316.5,12.0,5)
(317.0,340.5,12.0,3)
(340.0,1.0,12.0,5)
(1.0,44.5,13.0,3)
(64.0,86.0,13.0,3)
(86.0,108.0,13.0,5)
(108.0,131.5,13.0,3)
(132.0,152.0,13.0,5)
(154.5,0,13.0,3)
(240.5,0,13.0,1)
(327.5,0,13.0,3)
(347.5,0,13.0,5)
(9.5,0,14.0,3)
(19.5,0,14.0,3)
(32.0,0,14.0,2)
(55.0,0,14.0,3)
(75.5,0,14.0,1)
(99.0,0,14.0,3)
(110.0,0,14.0,3)
(121.5,0,14.0,4)
(143.5,0,14.0,3)
(154.0,0,14.0,5)
(165.0,0,14.0,3)
(188.0,0,14.0,3)
(194.5,0,14.0,3)
(198.0,0,14.0,3)
(209.0,0,14.0,2)
(232.0,0,14.0,3)
(242.5,0,14.0,5)
(254.0,0,14.0,3)
(274.0,0,14.0,1)
(283.5,0,14.0,1)
(294.5,0,14.0,3)
(306.0,0,14.0,1)
(315.5,0,14.0,3)
(337.5,0,14.0,5)
(0.5,0,15.0,3)
(9.0,0,15.0,3)
(23.0,43.0,15.0,2)
(46.5,0,15.0,3)
(56.5,0,15.0,3)
(66.0,0,15.0,5)
(86.5,0,15.0,3)
(96.5,0,15.0,3)
(110.5,0,15.0,4)
(132.0,0,15.0,3)
(152.0,0,15.0,5)
(175.5,0,15.0,3)
(185.5,0,15.0,3)
(198.0,0,15.0,4)
(219.0,0,15.0,3)
(230.0,0,15.0,5)
(240.0,0,15.0,3)
(265.0,0,15.0,3)
(273.5,0,15.0,3)
(285.5,0,15.0,4)
(306.0,0,15.0,3)
(317.5,0,15.0,5)
