(174.0,0,20.0,3)
(193.0,0,20.0,3)
(212.5,0,20.0,5)
(285.0,293.0,20.0,1)
(303.0,307.5,20.0,1)
(318.5,325.5,20.0,1)
(337.0,342.0,20.0,1)
(357.0,2.5,20.0,3)
(69.0,0,21.0,5)
(86.5,0,21.0,5)
(101.0,0,21.0,5)
(122.0,0,21.0,5)
(140.5,0,21.0,3)
(213.5,0,21.0,5)
(284.5,0,21.0,3)
(301.0,0,21.0,3)
(317.0,0,21.0,3)
(336.0,0,21.0,3)
(358.5,0,21.0,1)
(33.0,0,22.0,1)
(69.5,0,22.0,3)
(85.0,0,22.0,1)
(104.0,0,22.0,3)
(123.5,0,22.0,5)
(141.0,0,22.0,3)
(158.0,0,22.0,4)
(177.5,0,22.0,3)
(195.5,0,22.0,3)
